m1,p
http://dbpedia.org/resource/Schindler_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Schneider_Electric,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sirius_XM_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sociedad_Comercial_del_Plata,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sturm,_Ruger_&_Co.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Takeda_Pharmaceutical_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tanzania_Breweries_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Taurus_(manufacturer),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/The_Carlyle_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/The_Paradies_Shops,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ThyssenKrupp,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tidewater_(marine_services),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Toyo_Tire_&_Rubber_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/UAL_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/USG_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ultra_Electronics,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/UnitedHealth_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/VZ_Holding,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Waltham_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Western_Union,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Whirlpool_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Yamazaki_Mazak_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Yili_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bio-Rad_Laboratories,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/CMA_CGM,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Chartered_Semiconductor_Manufacturing,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FANUC,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Fábrica_Argentina_de_Aviones,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hino_Motors,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Nomura_Securities,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Scottish_Widows,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Vienna_Insurance_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Yara_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Alexander_Forbes_Group_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/British-German_Association,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FidelityBank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Fidelity_Bank_Ghana,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Fidelity_Bank_Nigeria,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HSBC_Bank_(Brazil),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HSBC_Bank_(China),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HSBC_Bank_Malaysia,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HSBC_Bank_USA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Lazard,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/VolgaTelecom,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tata_Steel,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grand_Metropolitan,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kent_Reliance,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/RC_Willey_Home_Furnishings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Indus_Motors_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Franz_Haniel_&_Cie.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Indo-Zambia_Bank_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Finansbank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bombardier_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Chrysler,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ericsson,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/General_Electric,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/State_Street_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ADVFN,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aaron's,_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Accord_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Agile_Property,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/American_Savings_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Assa_Abloy,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Australia_and_New_Zealand_Banking_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BBC,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Banco_de_Crédito_e_Inversiones,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_One_Mauritius,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_PHB,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_PHB_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_of_Queensland,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Barclays,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Beijing_North_Star,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bharat_Petroleum,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Caixa_Econômica_Federal,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Central_Warehousing_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/CfC_Stanbic_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/China_SCE_Property,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Cyprus_Development_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/DSV_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Damodar_Valley_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Delphi_Automotive,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ensco_plc,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Estrela_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Get_AS,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Gloria_Material_Technology_Corp.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Greencore,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grupo_Aeroportuario_del_Pacífico,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Gruppo_Riva,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HDR,_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Harley_Ellis_Devereaux,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hawkins_Cookers,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HeidelbergCement,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Heidelberger_Druckmaschinen,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/IPL_Information_Processing_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/International_Multilateral_Partnership_Against_Cyber_Threats,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/JBT_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kroton_Educacional,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kunlun_Energy,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Lloyds_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/MTU_Aero_Engines,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mace_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mangalore_Chemicals_&_Fertilizers,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/McBride_plc,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Molson_Coors_Brewing_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/NEP_Group,_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Neptune_Orient_Lines,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Normandy_Mining,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/OEM_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Oceanic_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/PFC_Energy,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/PKC_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Polaris_Industries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Prima_BioMed,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Royal_Caribbean_Cruises_Ltd.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/SMA_Solar_Technology,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Saks,_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Shenzhen_Development_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Signet_Jewelers,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sky_Deutschland,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sky_Italia,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Swans_(eyewear),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/TT-Line_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tokyo_Electron,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tovarna_avtomobilov_Maribor,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Trade_Bank_of_Iraq,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tropicana_Entertainment,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/United_Bank_for_Africa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Virgin_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Xinyi_Glass,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Zebra_Technologies,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bolsas_y_Mercados_Españoles,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Diamond_Trust_Bank_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/EnerNOC,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FDH_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Wilson_Bowden,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ARVA_Energetika,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Acron_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Atari,_SA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Auckland_Transport,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BYD_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BYD_Electronic,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/China_Guodian_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/GOME_Electrical_Appliances,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Grainger_Games,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hera_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/King_Fook_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Lonza_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Medco_Health_Solutions,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Bank_of_Bahrain,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/RWS_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Rashtriya_Chemicals_&_Fertilizers,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Rothmans_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Schramm_Inc.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Wendel_(group),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bharat_Heavy_Electricals,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Foxconn,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kuwait_Finance_House,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sinotruk_(Hong_Kong),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sons_of_Gwalia,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Social_Security_Fund_(Kenya),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Social_Security_Fund_(Tanzania),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/William_Leech_PLC,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/DHL_Express,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/KDS_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Coats_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Temasek_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_of_Beijing,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/News_Corp_Australia,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sara_Lee_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Securicor,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Garma_Electric,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Protalix_BioTherapeutics,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Vananchal_Gramin_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Virtu_Financial,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bank_of_India_(Uganda),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pressmart,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bangiya_Gramin_Vikash_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bionor_Pharma,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Paschim_Banga_Gramin_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Relationship_Science,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ShaMaran_Petroleum,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sundaram_-_Clayton_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aamra_Companies,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pandyan_Grama_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Capital_Bank_(Ghana),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Gaursons_India,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Meridian_Bioscience,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Pensions_Regulatory_Authority,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Petroleum_Authority,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Quality_Chemicals_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Russtroybank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Banca_Finnat,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Exodus_Savings_and_Credit_Cooperative_Society_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pondicherry_Gramin_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Surya_Roshni_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bidco_Africa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/EYDAP,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Letshego_Holdings_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Holloway_Brothers_(London),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mid-South_Management_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/A._T._Cross_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ADAMA_Agricultural_Solutions,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ASML_Holding,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Anhui_Conch_Cement_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Australia_Pacific_Airports_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aya_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bimbo_Bakeries_USA,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/China_Overseas_Land_and_Investment_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Constructions_Mécaniques_de_Normandie,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Daiwa_House,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/EOG_Resources,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Executive_National_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hellenic_Aerospace_Industry,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Huaneng_Power_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Lojas_Riachuelo,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mysore_Paper_Mills,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/National_Microfinance_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Novorossiysk_Commercial_Sea_Port,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/PDG_S.A.,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Penske_Automotive_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/PostBank_Uganda,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Royal_BAM_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Skyline_Builders,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/TGS-NOPEC_Geophysical_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/UEM_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Asciano_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Furness_Withy,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kontron,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pipistrel,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Rusnano,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/SWsoft,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sonae_Indústria,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Unibail-Rodamco,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Westland_Milk_Products,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Abengoa,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Alberta_Investment_Management_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Alghanim_Industries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Alicorp,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aluar,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Aluminium_of_Greece,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Atlantic_Petroleum_(Faroe_Islands),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Australia_21,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Autogrill,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BBVA_Provincial,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BE&K,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Bahnhof,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Biotie_Therapies,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/British_Arab_Commercial_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/British_Association_for_Shooting_and_Conservation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Buzzi_Unicem,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/CBZ_Holdings,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Chemtura,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/China_Molybdenum,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Citizens_Equity_First_Credit_Union,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/CoreFirst_Bank_&_Trust,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Cotton_Corporation_of_India,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Country_Garden,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Daimler_Financial_Services,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ebro_Foods,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Emerald_Energy,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ErgoGroup,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Evonik_Industries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Exide_Industries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/FHB_Mortgage_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Fakhro_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/First_City_Monument_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/First_Interstate_BancSystem,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Folli_Follie,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Frigoglass,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Fugro,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Gamesa_Corporación_Tecnológica,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Germanos_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Greatpac,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HSBC_Insurance_(Asia_Pacific),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/HannStar_Display_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hidili_Industry_International_Development_Limited,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Hua_Xia_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Istithmar_World,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Itautec,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Jiangxi_Copper,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/KMD_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kindermusik_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Kongsberg_Automotive,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/MStar_Semiconductor,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ManTech_International,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/McCafé,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Measurements_and_Controls_India,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mercator_(company),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Metka,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mitchell's_Fish_Market,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Moby_Lines,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Moody_National_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Morgan_Sindall_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Mota-Engil,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Noble_Corporation,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Noble_Energy,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Nordex,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/O'Neal_Steel,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Opengear,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/PhosAgro,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Pike_River_Coal,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/REWE_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/RPS_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Reliance_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Saipem,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Savills,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Shanghai_International_Port_(Group),http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Shanghai_Petrochemical,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Sogebank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Stewart_&_Stevenson,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Superior_Bancorp,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Technology_Trust,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Teollisuuden_Voima,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Ternium,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Terumo,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Thomas_Properties_Group,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Toye,_Kenning_&_Spencer,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Toyota_Kirloskar_Motor,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Transmanche_Ferries,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Tullow_Oil,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/USANA_Health_Sciences,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Uponor,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Verbund,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Vocus_Communications,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Waha_Oil_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Wereldhave,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Wirecard,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Xinjiang_Xinxin_Mining_Industry_Company,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Zambia_National_Commercial_Bank,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/ADVA_Optical_Networking,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/BioTek,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Center_of_Financial_Technologies,http://dbpedia.org/resource/Chairman
http://dbpedia.org/resource/Excel_Maritime,http://dbpedia.org/resource/Chairman
